ts,device_id,co,humidity,light,lpg,motion,smoke,temp
2023-05-05 16:23:55,device_48,0.022167805430106685,76.67805773562729,True,0.00960337718344385,False,0.025708250780989688,27.12070176623335
2023-07-22 05:26:35,device_49,0.0472869630271094,73.39812489981577,False,0.01444152980757931,False,0.01128312752847609,30.01784797529112
2023-01-03 03:15:12,device_50,0.017283579017208416,75.68924605169315,True,0.01058531638159482,False,0.029217110840496996,20.837644823063453
2023-10-02 11:06:44,device_51,0.09375196090149149,59.124995943724635,True,0.009100311847511793,True,0.006108555738127897,26.841425357858906
2023-03-10 23:48:38,device_52,0.041061663593499734,51.66830690470586,True,0.011536184667118117,True,0.0247110015798027,23.472904935894128
2023-01-02 11:14:12,device_53,0.04408686112975849,40.137681568301176,True,0.024128144037737102,True,0.015086517142197092,10.094683066412006
2023-04-02 12:37:08,device_54,0.07417779575560968,59.264976755028265,True,0.01059712083147435,True,0.011197311909323517,22.642613641958196
2023-06-24 13:01:06,device_55,0.0448868773593449,62.92753422110287,False,0.009131055904919612,True,0.023134479731565336,28.438295608557976
2023-05-26 13:53:05,device_56,0.04903001518321097,52.41954225812139,True,0.0021584890169706102,False,0.019480736451553654,20.64068364095121
2023-05-30 00:09:44,device_57,0.0480601517009742,56.37084298791865,True,0.009731778186817183,False,0.02801081027310208,30.50329855838927
2023-05-22 15:30:00,device_58,0.03296956790160696,46.17564882655904,False,0.008318217500618674,True,0.009788651173288447,30.537906343171034
2023-01-17 11:36:47,device_59,0.06757246927334727,63.29495561034864,True,0.015825089453944,False,0.01785603755964763,28.87022519817807
2023-10-11 15:36:49,device_60,0.012728208795291372,51.39176532342653,True,0.013933537595090655,True,0.03543161616635437,24.280772956798273
2023-06-16 23:56:31,device_61,0.057953679844634065,74.4019488769676,False,0.0030633871555676784,True,0.028817061682364302,17.749814904522335
2023-06-29 22:33:46,device_62,0.045726857589903816,68.54078032148315,True,0.005029127951218216,True,0.018515411250375736,26.352130246182607
2023-01-14 00:23:37,device_63,0.04939489720915665,48.975967526745876,False,0.017526079211109057,False,0.029989459100337408,21.09323632011293
2023-08-27 12:58:47,device_64,0.0480206272446928,75.55710186109151,True,0.01415166634259721,True,0.03356883332143117,16.108387727135657
2023-10-18 05:26:36,device_65,0.04001921934009312,66.38499619809892,False,0.015040290791702812,False,0.0199908732713194,21.155820264629018
2023-01-06 13:40:38,device_66,0.02678121860375346,67.57957340391236,True,-0.0008410988377382123,True,0.02786673547492754,23.60188592945257
2023-07-29 08:08:34,device_67,0.0705636784238438,58.66260410491311,False,0.015258641555017032,False,0.010319754114221969,32.37478892446782
2023-08-06 15:17:07,device_68,0.0823836116645003,51.38352595710037,True,0.018052058708905153,False,0.012039773243148404,20.251782214881494
2023-04-11 21:44:40,device_69,0.018672147309833416,45.68167772622975,False,0.009663239300909562,False,0.01939161406446782,19.980798832632587
2023-11-18 17:50:19,device_70,0.03190122922514471,58.655987181662596,True,0.008718997740366163,True,0.018632214331034395,24.45964580134765
2023-06-23 08:24:02,device_71,0.03220071977137131,51.107778384539245,False,0.011836541489401827,False,0.02123941526417889,30.518418386885813
2023-01-30 12:34:48,device_72,0.05159337981163939,68.68814911664444,False,0.022718660907957246,False,0.026739401457541622,26.31241445072736
2023-01-14 21:54:44,device_73,0.05412717982565195,56.20204341983598,False,0.0049789485213630556,True,0.03323148364801896,27.439947933564216
2023-09-20 20:10:05,device_74,0.04717779271728849,52.641038669096616,False,0.0091669924117471,False,0.00611282874124891,19.648853407317752
2023-12-22 21:59:07,device_75,0.027896981689413992,58.706430681499796,False,0.01095222540847077,True,0.022250444607305603,24.147433153257094
2023-01-27 10:51:12,device_76,0.04006892280376802,60.331335754531445,True,0.007480527188777968,False,0.01627567754855374,18.413705091088744
2023-10-09 00:58:01,device_77,0.07523015413779668,64.07911373095847,True,0.00634127083833274,False,0.015862643175368188,23.02573281014982
2023-01-28 01:14:04,device_78,0.07308256918339828,51.793082329881244,True,0.008207108209749256,True,0.013490436656849517,19.924265820174785
2023-02-14 05:37:03,device_79,0.08386459886653634,55.180475835837754,False,0.015408976312048708,False,0.019311320123007018,31.545926317926458
2023-06-25 03:37:37,device_80,0.058491454332270515,63.46318030770143,True,0.017536500924001077,False,0.025130825945720883,28.580681456028376
2023-03-15 08:28:50,device_81,0.05069015157381256,64.48910714522972,False,0.006630591957708731,True,0.03183467106026682,29.387173559046282
2023-09-25 04:09:03,device_82,0.06734410848043848,66.06156148341135,False,0.012620344288773781,False,0.016639066139674114,31.6325987375815
2023-01-24 22:56:56,device_83,0.03781620847442541,42.83409504940229,False,-0.007761016842352359,False,0.043217616010697714,30.204644146989782
2023-01-24 14:28:35,device_84,0.06396558396117584,57.91330332118786,True,0.010924271245321096,True,0.011559270507978916,24.03786966721429
2023-08-29 13:10:06,device_85,0.03238152416645109,64.53760060569005,False,0.012973721770556045,False,0.020685228288324316,23.603387136945265
2023-07-07 21:50:10,device_86,0.056494930526376275,57.351447875036015,True,0.0018873083683204478,True,0.03393463456866107,20.153457652991378
2023-03-03 15:04:57,device_87,0.04469402203093161,49.21520453382997,True,0.021116230765707625,True,0.035098272401251615,28.505384339506392
2023-06-23 14:14:10,device_88,0.047344996037023745,49.15648598936514,False,0.00947393671952024,True,-0.0009889688854986395,18.265606929932257
2023-06-15 13:35:09,device_89,0.03566710521557308,62.883733426032606,False,0.006932198550468853,False,0.027200606888618705,18.23849766275848
2023-03-22 11:22:21,device_90,0.05952180800282178,44.73920726410488,True,0.012838795756701432,True,0.020677287713265453,20.812253716215945
2023-09-21 10:54:26,device_91,0.09349858024793775,70.51646879360969,True,0.003929055189132923,True,0.03788603168503558,26.577511279060232
2023-10-23 19:58:47,device_92,0.039974148798274,56.057437459770675,True,0.008357413721175658,True,0.01822321446958952,22.554831407227468
2023-07-03 07:53:51,device_93,0.05148005225953739,63.08844497081122,True,0.0038719149271930287,True,0.018331717287296264,21.86702794979409
2023-12-11 20:31:46,device_94,0.04773826934000638,73.16497375799909,True,0.003988511382609448,False,0.018964860328079005,22.324610557909317
2023-09-29 23:31:13,device_95,0.02938593939500227,49.82517542168939,False,0.002010505039320239,False,0.019871206583477432,22.15958140445901
2023-06-13 11:36:14,device_96,0.08030647503532895,72.29639635902356,True,0.02116339297500925,True,0.015042419758014014,25.720030109093813
2023-11-24 12:41:46,device_97,0.08438831380338287,53.909718025518856,False,0.013533929343279122,True,0.005778492443856989,22.786487500414758
2023-11-26 13:37:35,device_98,0.05336159261458578,61.858359531502266,True,0.014579181905846408,True,0.010133293359017978,28.35603436403424
2023-05-21 08:05:37,device_99,0.06578369746429642,54.224649699967216,False,0.0040788585073347015,False,0.03757309072167979,32.57447051876588
2023-09-13 20:51:15,device_100,0.5,51.79340138473358,False,0.0062427961648433405,True,0.01281490709406238,23.74692528592835
2023-04-04 03:28:41,device_101,0.0571077812983128,54.285697414594594,True,0.01551222217323062,True,0.017688671777500102,20.568576014260337
2023-02-15 16:55:27,device_102,0.04215137862191032,63.503112611751654,False,0.015399393286994838,True,0.03137928292016665,18.467604510432025
2023-11-23 12:58:30,device_103,0.020695199955406873,63.373782979107816,True,0.014756975303432382,False,0.01062422026167112,26.147943654535048
2023-04-13 10:03:44,device_104,0.04769696371414176,54.88920802424428,False,0.015391369484074744,False,0.0075175896134914155,24.669536186447168
2023-10-26 21:24:06,device_105,0.05323660051660484,66.15010434549006,True,0.015767167466138977,True,0.014014526533300632,24.49183491705489
2023-06-11 23:35:51,device_106,0.04860052155134805,40.45230255129928,True,0.0019458956331991073,False,0.02303946824259631,24.002839271034812
2023-06-10 07:36:28,device_107,0.015966746502564307,69.33135903439185,True,0.007060206357352232,False,0.026070539055230595,23.84307088251974
2023-01-04 03:56:24,device_108,0.040567625143533445,55.3388236107019,True,0.0039685669407558185,True,0.035112851771005496,25.55132357420995
2023-03-03 10:43:36,device_109,0.04863802964021893,39.173303789734675,True,0.01250273304376585,True,0.0284326297368394,21.429682892704253
2023-10-24 03:55:29,device_110,0.0590838331911478,62.16896226118687,False,0.008874864626538675,False,0.024155217779171536,19.838036717153365
2023-10-19 22:36:59,device_111,0.031297999321490036,66.08127076360364,True,0.0024759242440615574,False,0.02356558298435546,23.925473293970633
2023-02-25 01:04:07,device_112,0.05695728919575436,63.68305275869997,False,0.011895787933048713,False,0.023851559092675844,19.35909367056616
2023-08-11 00:54:21,device_113,0.08144095314256258,64.23663606567393,True,0.007044600143604524,True,0.022668350315112818,16.464555086818496
2023-06-20 22:24:23,device_114,0.03996647181646602,59.80645935115639,False,0.007361122796489478,True,0.013262596095650878,23.008828283864265
2023-09-19 00:23:36,device_115,0.048804438931275305,39.50121045526144,True,0.009996129139607502,False,0.010702138364588044,27.473627948166524
2023-01-03 04:32:09,device_116,0.03857468804698727,70.87947580924276,True,0.006133028094453271,True,0.030025245845390684,24.843929459165093
2023-11-16 22:18:32,device_117,0.06281466664854889,45.76909609686618,True,0.014699256081092717,False,0.011917625670867956,30.800995910799447
2023-07-02 19:48:40,device_118,0.05840907087633547,49.45721442282844,False,0.008693739315336905,True,0.020569016988255306,29.724545683670343
2023-11-13 18:52:23,device_119,0.05434381923032576,46.847544589150985,True,0.008694150709244109,False,0.013399785019346102,30.39891186728495
2023-09-23 17:23:32,device_120,0.03692030319095911,78.89714693175384,False,0.00127980162803399,False,0.009512775347066491,21.776006900916677
2023-10-18 21:42:12,device_121,0.07721054508407549,44.40451577079996,False,0.005937821498308964,True,0.017408590637522585,27.83325851873184
2023-09-04 09:50:49,device_122,0.05302769505925279,50.41303636058676,True,0.010868855592880401,False,0.009420829457098745,26.692817087121426
2023-10-26 03:42:46,device_123,0.06266535856337693,47.5883626460148,False,0.013675481827648134,True,0.013973416519982487,24.019678149563653
2023-09-14 12:32:46,device_124,0.06118342529273748,50.73702903499905,False,0.009157492901354505,False,0.006653682012974303,21.280540662854705
2023-09-21 04:38:33,device_125,0.05026931080311095,53.64985241781616,True,0.00454658629971778,False,-0.0015780107688229544,30.290224517465333
2023-08-19 15:23:59,device_126,0.05496957416108396,65.25754007960792,True,0.011236745312359093,True,0.02441414375001804,27.26251435816795
2023-10-26 22:12:58,device_127,0.0621069532925032,60.5503624966116,True,0.019681466073529816,False,0.034781233674253176,19.94494014417227
2023-11-06 04:20:33,device_128,0.04076080482496463,61.48724109864194,False,0.0012505810002234434,True,0.030712696755077144,23.749553436716933
2023-10-22 18:33:05,device_129,0.055033158263000675,59.02001792524315,False,0.006706456077496227,False,0.006240447950638868,27.762835428572732
2023-09-19 23:18:15,device_130,0.048550971044901116,65.03877640868676,False,0.00611020944830379,False,0.014481891399642507,33.14694119883018
2023-11-22 09:56:05,device_131,0.0374723782784915,65.74011200821231,True,0.019771734285248175,True,0.018722670168888213,26.490353824032134
2023-05-16 06:45:27,device_132,0.052044010651468076,48.463322405827554,False,0.013653291818200321,False,0.013954816559028627,31.191226722363183
2023-06-29 13:40:35,device_133,0.06023734596921256,65.15633876694396,True,-0.0013404891722324647,True,0.01663841750488983,23.73020082739668
2023-03-13 22:38:34,device_134,0.051502678869110995,46.28348250364499,True,0.010707854919606907,True,0.026360609782314116,29.724424020507705
2023-06-17 20:43:47,device_135,0.06183801469090387,55.056469442761745,True,0.007839521245773591,False,0.034149475813450625,15.137775447400696
2023-03-12 11:15:50,device_136,0.058788181409727885,66.90193544542265,True,0.005668882159124101,True,0.014984029568447788,28.26315992640324
2023-05-05 23:57:19,device_137,0.07515475705891213,52.010173545026994,True,0.016675326348987697,False,0.01914836571134935,28.050219214156527
2023-12-19 11:37:33,device_138,0.032339897890803465,59.61724793471084,True,0.004796527809812172,False,0.02207694180395939,22.863658065853564
2023-06-12 21:52:37,device_139,0.03708454396592434,56.36112693323325,False,0.019375816041619722,False,0.029059187483347258,33.580453980594115
2023-06-28 21:10:32,device_140,0.0823235889495038,60.59899971904605,False,0.006266861146985722,True,0.013752405428658895,35.51697454009032
2023-12-26 04:36:54,device_141,0.050916866370348576,46.578851612606584,True,0.014877446241098765,False,0.011678397546047338,31.81084500806858
2023-12-22 17:51:43,device_142,0.04318380749914697,70.09842101137772,True,0.006472210368418345,False,0.02843853834210018,25.373249139597394
2023-10-18 11:48:35,device_143,0.056284352503521616,69.13958022280626,True,0.01072223170927104,False,0.029597391572336693,28.137650954329654
2023-09-11 09:52:07,device_144,0.042688873101719725,25.981521290908084,True,0.005257134421296438,False,0.018872759656285543,16.64733914284926
2023-11-04 05:12:19,device_145,0.06499532611143359,67.26089723076468,True,0.013451191275200785,False,0.01244301716812727,32.3121325678175
2023-03-08 13:25:27,device_146,0.0687344128456307,57.03012695495519,True,0.004458103463876519,False,0.019896762049373514,28.068682462043945
2023-02-07 12:35:28,device_147,0.04125233754840908,59.750137253186246,False,0.009958161864349854,True,0.026679575787829566,20.568115070052357
2023-11-22 12:36:57,device_148,0.05742784362374257,64.36128473135244,False,0.016743363321373085,True,0.013349022084335669,21.55155803375093
2023-06-26 15:47:49,device_149,0.0694537047255892,63.786391690786985,True,0.014794403893599616,True,0.009113890241374155,25.22653690254814
2023-02-09 18:07:26,device_150,0.06061317844992502,55.368506380256036,False,0.013383812861346817,True,0.02340019678021127,18.724737062486863
2023-01-06 23:54:06,device_151,0.04849739324853701,64.79327790696779,False,0.009712140640812387,False,0.03322422288369057,15.91614535494098
2023-11-28 12:54:46,device_152,0.06543124222393534,57.17685440487077,False,0.013428861675690604,True,0.032650129946616466,27.093577977751977
2023-03-13 20:28:27,device_153,0.006169559265804057,70.54173636707175,True,0.007379327731853112,True,0.03010735570019888,20.280928238069013
2023-09-19 23:02:32,device_154,0.04752470510998007,56.56144873675661,False,0.011894888716550828,True,0.024368202355094282,11.631319475587462
2023-06-12 14:40:23,device_155,0.06788556505194521,78.14736632219851,True,0.007134359973638008,False,0.03712836411269276,24.246738920063354
2023-10-20 04:40:58,device_156,0.040391588887716115,67.56515903139508,False,0.011077881418065816,False,0.02542418259132386,23.567457385235254
2023-07-28 05:54:17,device_157,0.016127571808734052,74.57897328210528,False,0.006839076001288273,True,0.01974760841297049,28.871002140679543
2023-10-12 15:21:42,device_158,0.047146533489521136,61.65509150701892,False,0.004064477586926117,True,0.032145859075263204,18.600535926739102
2023-11-09 06:39:53,device_159,0.037353796710526674,69.66692065655717,True,0.01331942691690917,False,0.018676872914785085,26.690710847480563
2023-07-26 11:44:25,device_160,0.04592148062664049,53.773324995470496,False,0.010233819006354023,True,0.0013732003637153684,18.835213969580664
2023-11-19 14:49:26,device_161,0.06292049731195595,76.5426522355991,True,0.0028157539486723584,False,0.02958401895433943,24.903664118794882
2023-09-21 19:23:51,device_162,0.05460991760418246,60.01104212513195,True,0.001814185099663055,False,0.01836350858882361,30.50812025902588
2023-02-20 04:30:40,device_163,0.03949389392389648,45.13029388868353,False,0.006565972375373774,True,0.01568661524553301,19.569480072841017
2023-07-02 12:44:20,device_164,0.03293108258724122,62.02942521384825,True,0.014451527387787419,False,0.02689770201723165,28.273165670214766
2023-09-28 13:39:33,device_165,0.09503609861487818,53.59239006344086,False,0.013388926767746995,True,0.04320606794740471,21.16847214146091
2023-03-26 11:58:57,device_166,0.043446662537359036,72.80208386701023,False,0.009751191673550028,True,0.038265758566143844,28.275404971449213
2023-01-31 02:20:18,device_167,0.03494564885013267,67.25925457956168,False,0.009078993990648264,True,0.040940435034830996,29.345392530171114
2023-03-07 18:10:15,device_168,0.06883218807619712,32.51245483954992,True,0.009344451600419745,False,0.017100488126527202,23.137234050086708
2023-04-24 05:35:17,device_169,0.054302554366104865,62.07333672709258,True,0.010703504721669857,True,0.036932246007228275,34.23310670352684
2023-04-07 16:26:16,device_170,0.04970292620507933,44.90617377007733,True,0.007115654099389239,False,0.017287773828658707,21.91802710010906
2023-05-23 10:32:31,device_171,0.02481849537358907,55.92063680817553,False,0.009891908413641303,True,0.01909724416202651,28.122090289201807
2023-03-31 17:06:12,device_172,0.06743731567089843,67.03565579954174,True,0.015904884867534018,False,0.028016995776217517,25.303229075116615
2023-10-02 16:10:48,device_173,0.061417724606026514,66.20327197567852,True,0.02246015467142936,False,0.012620259953910626,21.963919998551972
2023-09-11 11:32:39,device_174,0.04655991557202955,44.556141238607815,True,0.01422848873394815,True,0.011363893134735537,24.121238488161765
2023-02-25 00:50:11,device_175,0.05546601802365549,67.19658453978612,False,0.02017230792715414,False,0.01505800564929333,24.67344476959338
2023-07-27 19:36:50,device_176,0.012105918920641091,56.982717656295314,False,0.01770543851106906,False,0.012856671365162643,20.775096827628918
2023-04-02 23:25:15,device_177,0.04042217989412622,63.56406728345718,False,0.010918078629216,False,0.0180206720679428,27.542054189330706
2023-08-01 14:17:14,device_178,0.043713021924855607,54.933758765549804,False,0.0038527599551454583,True,0.014344340339184535,18.54171915725079
2023-02-03 06:58:53,device_179,0.03285465536946003,63.38947919123409,True,0.023000747734969358,True,0.008084730268151166,30.537931282890987
2023-12-13 13:31:52,device_180,0.07541385537478701,41.251687871785656,True,0.013771660269852503,False,0.02136585238491304,25.12292252778555
2023-10-06 07:33:09,device_181,0.06648435796250532,70.15731298328178,False,0.007639857375394972,False,0.019752632552270805,16.141871238193332
2023-06-25 18:35:59,device_182,0.033109316469408304,67.01106036819823,True,0.014860672915472141,True,0.02256608341794388,22.880657180389083
2023-11-16 19:15:22,device_183,0.06839454383082573,56.54414392771841,True,0.008108084150869398,False,0.03957121408580051,30.049034738294775
2023-10-16 11:00:27,device_184,0.07094600909489344,40.198212675005706,True,0.007363532668210637,False,0.014718299188800237,20.762235615778287
2023-01-16 21:37:07,device_185,0.05311081593374483,42.07441438372489,True,0.009124999547898189,True,0.020122540904173328,28.91740384413646
2023-07-05 18:07:05,device_186,0.05929076837124044,56.36909238523777,False,0.007121574205228568,True,0.025384852127434264,28.806186123756504
2023-03-28 00:36:46,device_187,0.03428385878921373,75.35057627336087,True,0.019313598112846008,False,0.01598688092256185,24.793929403892083
2023-04-16 03:25:55,device_188,0.06974887330755479,64.33589597838849,False,0.009450620094832475,True,0.043601515126346024,25.886586982681052
2023-08-09 04:25:43,device_189,0.059159559059717884,57.37601122453086,True,0.006261307226767578,False,0.023617215132130075,24.71718183151209
2023-08-07 21:27:51,device_190,0.06715499601487308,61.333099306798346,False,0.007951820226703562,False,0.020421279332708462,20.89645993880056
2023-12-10 19:56:24,device_191,0.07176275444739441,76.63663060125957,True,0.00976673798879744,True,0.024555963696158735,24.876654781653183
2023-10-15 23:45:14,device_192,0.03575472461656729,68.57618397953775,False,0.011327773625406509,True,0.026338100437878622,21.597092324410003
2023-11-07 07:34:10,device_193,0.054420463375810205,56.007095010293526,True,0.008071003636372349,True,0.025587997212624995,29.756723545790358
2023-01-25 23:25:20,device_194,0.03517556193172249,39.57638872508382,False,0.0075570672278937575,True,0.010023784520380507,23.305657024367395
2023-02-16 19:57:42,device_195,0.03468722485213494,58.01429890639598,True,0.008200282234788305,False,0.020169503063346205,28.548304951817332
2023-04-17 09:48:35,device_196,0.06094716721042256,60.535583343217446,False,0.018284480558072278,True,0.008370211802953872,25.242754216655786
2023-11-03 04:46:30,device_197,0.03567035794227992,52.197760571594834,False,0.0004142162702146703,True,0.021464208404484597,29.23465186424395
2023-12-18 08:02:26,device_198,0.031823647887603924,40.23415497393685,True,0.0023828236549158213,False,0.023631227881544127,19.272829393296394
2023-12-02 06:06:07,device_199,0.037506729440468844,64.43319748405116,True,0.01572518735391254,True,0.0071177562461902395,29.600731092088495
2023-03-13 15:55:17,device_200,0.05139231795137709,67.41233632113587,False,0.012481511586588586,False,0.006106513220635101,27.213888465233648
2023-05-07 18:16:52,device_201,0.05192457044348569,50.28432373116834,True,-0.00013029191675653293,True,0.011598628744601755,44.43598352966983
2023-02-03 02:48:11,device_202,0.051140296578315016,57.39187544713316,False,0.0059691828805460935,True,0.026310632462925945,23.67633618915925
2023-08-12 17:50:09,device_203,0.0618984573512886,47.51754703825412,True,0.00818252926433119,True,0.015222714751145578,29.588731842619506
2023-04-12 14:54:58,device_204,0.055248567098266824,56.5541865152969,True,0.007212432980306415,False,0.024220692009635413,28.917763226747518
2023-03-04 14:39:36,device_205,0.07565708095282808,65.83502118690524,True,0.011511822259347097,False,0.02816507021799311,35.37562536756411
2023-10-25 14:09:58,device_206,0.06678018105116844,53.343895262751595,True,0.015331549186537953,True,0.021152866536593783,34.835374748523265
2023-02-04 18:27:18,device_207,0.02596753375208866,41.75219936908602,True,0.006262997342339406,False,0.04708054830308929,40.253177705039555
2023-09-03 14:55:11,device_208,0.010957457824954442,45.00975741716786,True,0.009790298100424383,False,0.03453486212102298,22.229803103204098
2023-08-06 08:26:56,device_209,0.02644238819552146,59.47023314038296,True,0.007235934736173916,False,0.02430743710139843,37.18695764315576
2023-02-23 12:38:04,device_210,0.030064109001886566,55.52015680696963,True,0.02097136390806178,False,0.02227117870355797,31.22604091342829
2023-12-03 19:01:37,device_211,0.07259065319120933,67.86183397146404,False,0.006872958409243191,False,0.019393937831654422,31.069465279305025
2023-07-02 18:59:06,device_212,0.06058004217784774,51.08911786549392,False,0.011720661602189802,True,0.025892217760582443,26.62344518799039
2023-02-22 00:28:24,device_213,0.0712340259101256,45.33936074043783,True,0.0012593125816761103,False,0.014907911203608768,30.303308914155473
2023-11-28 06:31:37,device_214,0.027841670527098083,44.61393337296198,True,0.014321873321662659,True,0.021072812837156507,33.76340002747365
2023-11-28 03:32:45,device_215,0.08174014453639979,43.388574133087616,False,0.0024489139445546485,False,0.017497892530510418,26.756123773042095
2023-11-30 22:43:02,device_216,0.03916446621647643,56.31515875596864,True,0.010060358610655117,False,0.018951823878324003,27.296276852631955
